 portal_upload_file,upload_file_name,character varing(200),,NO,,USER 上傳檔案名稱 (包含副檔名 ) max: 10M   abc.doc,,V,V,,,
 portal_upload_file,upload_file_type_id,integer,,NO,F,文件類型id,,V,V,V,,
 portal_upload_file,file_path,character varing(200),,NO,,"實際檔案NAS路徑(檔案名稱要編碼) 
 /doc/upload_file/5/555dfdsfdsf55555.doc",,,,,,
 portal_upload_file,upload_file_title,character varing(200),,NO,,標題,,V,V,V,,
 portal_upload_file,upload_file_note,character varing(200),,NO,,說明,,,,V,,
 portal_upload_file,note,character varing(200),,YES,,備註,,,,V,,
 portal_upload_file,is_delete,character varing(1),,YES,,刪除flag,,V,V,V,,
 portal_upload_file,create_user,character varing(100),,YES,,新增人員,,,,,,
 portal_upload_file,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
 portal_upload_file,create_ip,character varing(50),,YES,,新增IP,,,,,,
 portal_upload_file,update_user,character varing(100),,YES,,異動人員,,,,,,
 portal_upload_file,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
 portal_upload_file,update_ip,character varing(50),,YES,,異動IP,,,,,,
傳送訊息資料表  portal_send_message,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
 portal_send_message,send_message_id,integer,,NO,P,流水號,,,V,,,
 portal_send_message,send_method,character varing(10),,NO,,"
發送方式:1:M+(門號)
2:M+(員編)
3:MAIL
4:SMS",,V,V,,,
 portal_send_message,send_target,text,,NO,I,門號/email(多筆 ; 隔開)/….. ,,V,V,,,
 portal_send_message,send_type_code,character varing(10),,YES,,發送科目代號,,V,V,,,
 portal_send_message,send_subject,character varing(200),,YES,,主旨,,V,V,,,
 portal_send_message,send_note,text,,NO,,內容,,,V,,,
 portal_send_message,send_from,character varing(200),,YES,,寄件人,,,V,,,
 portal_send_message,send_time,timestamp without time zone,now( ),NO,,發送時間,,,V,,,
 portal_send_message,email_file_path,character varing(100),,YES,,email附件,,,V,,,
 portal_send_message,status,character varing(1),0,NO,I,"0:尚未發送
1:已發送",,V,V,V,,
 portal_send_message,status_note,character varing(100),,YES,,狀態說明,,,,,,
 portal_send_message,create_user,character varing(100),,YES,,新增人員,,,,,,
 portal_send_message,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
 portal_send_message,create_ip,character varing(50),,YES,,新增IP,,,,,,
 portal_send_message,update_user,character varing(100),,YES,,異動人員,,,,,,
 portal_send_message,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
 portal_send_message,update_ip,character varing(50),,YES,,異動IP,,,,,,
貼標資料表 portal_hashtag,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_hashtag,hashtag_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_hashtag,hashtag_type,character varing(2),,NO,,"類型
N:news
A:article",,V,V,V,,
portal_hashtag,hashtag_name,character varing(200),,NO,,貼標名稱,,V,V,V,,
portal_hashtag,note,character varing(200),,YES,,備註,,,,V,,
portal_hashtag,is_delete,character varing(1),N,YES,,刪除flag,,V,V,V,,
portal_hashtag,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_hashtag,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_hashtag,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_hashtag,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_hashtag,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_hashtag,update_ip,character varing(50),,YES,,異動IP,,,,,,
消息貼標與消息資料關聯資料表 portal_hashtag_relation,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_hashtag_relation,hashtag_type,character varing(2),,NO,,"類型
N:news
A:article",,V,V,V,,
portal_hashtag_relation,hashtag_id,integer,,NO,p,hashtag_id,,,V,,,
portal_hashtag_relation,source_id,character varing(20),,NO,P,來源ID,,V,V,,,
portal_hashtag_relation,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_hashtag_relation,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_hashtag_relation,create_ip,character varing(50),,YES,,新增IP,,,,,,
最新消息資料表 portal_news,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_news,news_id,character varing(20),,NO,p,EX：NS2405161753230001,,,V,,,
portal_news,news_type,character varing(10),,NO,I,"N:系統公告 
A:活動資訊
B:SuperBanner資訊
R:跑馬燈
M: Menu選單近期主打
W:新聞稿
",,V,V,V,,
portal_news,news_release_datetime,timestamp without time zone,,NO,,發佈時間 (預設現在時間),,,V,V,,
portal_news,news_title_b,character varing(200),,NO,,大標,,V,V,V,,
portal_news,news_title_s,character varing(300),,YES,,小標 (HTML),,,,V,,
portal_news,news_content,TEXT,,YES,,內容 (HTML),,,,V,,
portal_news,news_pic_b,character varing(100),,YES,,"大圖
EX:/upload/doc/news/news_id/NEWS_B_xxxxxxxx.xxx",,,,V,,
portal_news,news_pic_s,character varing(100),,YES,,"小圖
EX:/upload/doc/news/news_id/NEWS_S_xxxxxxxx.xxx",,,,V,,
portal_news,news_start_date,timestamp without time zone,,YES,,活動開始時間 ,,,,V,,
portal_news,news_end_date,timestamp without time zone,,YES,,活動結束時間,,,,V,,
portal_news,note,character varing(200),,YES,,備註,,,,V,,
portal_news,is_delete,character varing(1),N,YES,,刪除flag,,V,V,V,,
portal_news,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_news,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_news,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_news,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_news,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_news,update_ip,character varing(50),,YES,,異動IP,,,,,,
文章資料表 portal_article,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_article,article_id,character varing(20),,NO,p,EX：AE2405161753230001,,,V,,,
portal_article,article_type,character varing(10),,NO,I,"A: 創新洞見
B: 成功案例
之後請SA設計從CD讀取資料",,V,V,V,,
portal_article,article_release_datetime,timestamp without time zone,,NO,,發佈時間 (預設現在時間),,V,V,V,,
portal_article,article_title_b,character varing(200),,NO,,文章大標,,V,V,V,,
portal_article,article_title_s,character varing(300),,YES,,文章小標 (HTML),,,,V,,
portal_article,article_pic_b,character varing(100),,YES,,"大圖
EX:/upload/doc/article/article_id/xxxxxxxx_b.xxx",,,,V,,
portal_article,article_pic_s,character varing(100),,YES,,"小圖
EX:/upload/doc/article/article_id/xxxxxxxx_s.xxx",,,,V,,
portal_article,article_content,TEXT,,YES,,內容 (HTML),,,,V,,
portal_article,article_json_data,TEXT,,YES,,SA 可依照WEB需求設計JSON放置資料,,,,V,,
portal_article,note,character varing(200),,YES,,備註,,,,V,,
portal_article,is_delete,character varing(1),N,YES,,刪除flag,,V,V,V,,
portal_article,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_article,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_article,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_article,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_article,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_article,update_ip,character varing(50),,YES,,異動IP,,,,,,
活動資料主表 portal_event,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_event,event_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_event,event_type,character varing(10),N,NO,I,"N:未分類
CD 設定",,V,V,V,,
portal_event,event_release_datetime,timestamp without time zone,,NO,,發佈時間 (預設現在時間),,,V,V,,
portal_event,event_title_b,character varing(200),,NO,,大標,,V,V,V,,
portal_event,event_title_s,character varing(300),,YES,,小標 (HTML),,,,V,,
portal_event,event_content,TEXT,,YES,,內容/介紹 (HTML),,,,V,,
portal_event,event_content_02,TEXT,,YES,,內容/議程 (HTML),,,,V,,
portal_event,event_pic_b,character varing(100),,YES,,"大圖
EX:/upload/doc/event/event_id/event_b_xxxxxxxx.xxx",,,,V,,
portal_event,event_pic_s,character varing(100),,YES,,"大圖
EX:/upload/doc/event/event_id/event_s_xxxxxxxx.xxx",,,,V,,
portal_event,event_address,character varing(100),,YES,,活動地址,,,,V,,
portal_event,event_start_date,timestamp without time zone,,YES,,活動開始時間 ,,,,V,,
portal_event,event_end_date,timestamp without time zone,,YES,,活動結束時間,,,,V,,
portal_event,event_apply_start_date,timestamp without time zone,,YES,,報名開始時間 ,,,,V,,
portal_event,event_apply_end_date,timestamp without time zone,,YES,,報名結束時間,,,,V,,
portal_event,event_apply_num_max,integer,0,YES,,最大報名名額,,,V,V,,
portal_event,event_apply_num_now,integer,0,YES,,目前人數,,,V,,,
portal_event,note,character varing(200),,YES,,備註,,,,V,,
portal_event,is_delete,character varing(1),N,YES,,刪除flag,,V,V,,,
portal_event,create_user,character varing(100),,YES,,建立人員,,,,,,
portal_event,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_event,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_event,update_user,character varing(100),,YES,,更新人員,,,,,,
portal_event,update_date,timestamp without time zone,,YES,,異動時間,,,,,,
portal_event,update_ip,character varing(50),,YES,,異動IP,,,,,,
活動表單設定資料表 portal_event_form ,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_event_form,event_form_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_event_form,event_id,integer,,NO,F/I,[portal_event_id].[event_id],,,V,,,
portal_event_form,event_form_release_datetime,timestamp without time zone,,NO,,發佈時間 (預設現在時間),,V,V,V,,
portal_event_form,event_form_title,character varing(100),,NO,,表單名稱,,V,V,V,,
portal_event_form,event_form_description,TEXT,,NO,,表單說明,,,,V,,
portal_event_form,event_form_note,TEXT,,YES,,貼心提醒,,,,V,,
portal_event_form,event_form_mail_content,TEXT,,YES,,客製化通知信內容,,,,V,,
portal_event_form,event_form_reapply,character varing(1),N,YES,,重複報名 Y:N,,,V,V,,
portal_event_form,event_form_apply_sucess_title,TEXT,,YES,,報名成功訊息標題,,,,V,,
portal_event_form,event_form_apply_sucess_content,TEXT,,YES,,報名成功訊息內文,,,,V,,
portal_event_form,event_form_data_reciever,TEXT,,YES,,"留資資訊批次通知收件者
ex :jason@twm.com;ken@twm.com",,,,V,,
portal_event_form,event_form_company,,,YES,,公司名稱(companyName),,,,V,,
portal_event_form,event_form_company_id,,,YES,,統一編號(companyId),,,,V,,
portal_event_form,event_form_dep,,,YES,,部門(buName),,,,V,,
portal_event_form,event_form_job_title,,,YES,,職稱(title),,,,V,,
portal_event_form,event_form_name,,,YES,,姓名(name),,,,V,,
portal_event_form,event_form_phone,,,YES,,手機(phoneNum),,,,V,,
portal_event_form,event_form_email,,,YES,,電子郵件(email),,,,V,,
portal_event_form,event_form_json,TEXT,,YES,,表單欄位資訊 json (範例見本格附注),,,V,V,,
portal_event_form,is_delete,character varing(1),N,YES,,刪除flag,,V,V,V,,
portal_event_form,create_user,character varing(100),,YES,,建立人員,,,,,,
portal_event_form,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_event_form,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_event_form,update_user,character varing(100),,YES,,更新人員,,,,,,
portal_event_form,update_date,timestamp without time zone,,YES,,異動時間,,,,,,
portal_event_form,update_ip,character varing(50),,YES,,異動IP,,,,,,
活動留資資料表 ebgp_event_data,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_event_data,event_data_id,integer,,NO,p,流水號 (max+1),,,,,,
portal_event_data,event_form_id,integer,,NO,F/I,event_form_id,,,,,,
portal_event_data,event_id,integer,,NO,F/I,event_id,,V,,,,
portal_event_data,event_data_json,TEXT,,YES,,報名留資資訊 json (範例見本格附注),,,V,V,,
portal_event_data,is_delete,character varing(1),N,YES,,刪除flag,,V,,,,
portal_event_data,create_user,character varing(100),,YES,,建立人員,,,,,,
portal_event_data,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_event_data,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_event_data,update_user,character varing(100),,YES,,更新人員,,,,,,
portal_event_data,update_date,timestamp without time zone,,YES,,異動時間,,,,,,
portal_event_data,update_ip,character varing(50),,YES,,異動IP,,,,,,
FAQ類別資料表 portal_faq_type,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_faq_type,faq_type_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_faq_type,faq_type_name,character varing(50),,NO,,選單名稱,,V,V,V,,
portal_faq_type,up_faq_type_id,integer,,YES,,上一層選單流水號,,V,V,V,,
portal_faq_type,faq_type_lv,integer,,YES,,第幾層,,,V,V,,
portal_faq_type,faq_type_seq,integer,,YES,,排序,,,V,V,,
portal_faq_type,note,character varing(200),,YES,,備註,,,,V,,
portal_faq_type,is_delete,character varing(1),N,YES,,刪除flag,,V,V,,,
portal_faq_type,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_faq_type,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_faq_type,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_faq_type,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_faq_type,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_faq_type,update_ip,character varing(50),,YES,,異動IP,,,,,,
FAQ資料表 portal_faq_data,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_faq_data,faq_data_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_faq_data,faq_type_id,integer,,NO,F,,,V,V,V,,
portal_faq_data,question,character varing(200),,NO,,問,,V,V,V,,
portal_faq_data,answer,TEXT,,NO,,答案(HTML),,,,,,
portal_faq_data,faq_data_seq,integer,0,NO,,排序,,,V,V,,
portal_faq_data,note,character varing(200),,YES,,備註,,,,V,,
portal_faq_data,is_delete,character varing(1),,YES,,刪除flag,,V,V,V,,
portal_faq_data,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_faq_data,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_faq_data,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_faq_data,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_faq_data,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_faq_data,update_ip,character varing(50),,YES,,異動IP,,,,,,
文章與產品關聯資料表 portal_article_faq_type_relation,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_article_faq_type_relation,article_id,character varing(20),,NO,P/F,article_id,,V,V,V,,
portal_article_faq_type_relation,faq_type_id,integer,,NO,P/F/I,faq_type_id,,,V,V,,
portal_article_faq_type_relation,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_article_faq_type_relation,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_article_faq_type_relation,create_ip,character varing(50),,YES,,新增IP,,,,,,
系統檢測資料表 portal_system_check ,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_system_check,system_check_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_system_check,system_check_type,character varing(2),,NO,i,"a:api
w:web_ui",,V,V,V,,
portal_system_check,system_check_name,character varing(100),,NO,,check名稱,,V,V,V,,
portal_system_check,system_check_path,character varing(150),,NO,,測試位置 (/check/check_xxxxxx ),,,V,V,,
portal_system_check,note,character varing(200),,YES,,備註,,,,V,,
portal_system_check,is_delete,character varing(1),,YES,,刪除flag,,V,V,V,,
portal_system_check,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_system_check,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_system_check,create_ip,character varing(50),,YES,,新增IP,,,,,,
portal_system_check,update_user,character varing(100),,YES,,異動人員,,,,,,
portal_system_check,update_date,timestamp without time zone,,YES,,最後更新日,,,,,,
portal_system_check,update_ip,character varing(50),,YES,,異動IP,,,,,,
系統檢測每日報告資料表 portal_system_check_report,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_system_check_report,system_check_report_id,integer,,NO,p,流水號 (max+1),,V,V,,,
portal_system_check_report,system_check_report_date_start,timestamp without time zone,,NO,i,測試開始時間,,V,V,,,
portal_system_check_report,system_check_report_date_end,timestamp without time zone,,NO,i,測試結束時間,,V,V,,,
portal_system_check_report,system_check_type,character varing(2),,NO,,測試類型,,V,V,,,
portal_system_check_report,system_check_num,integer,0,NO,,測試數量,,,V,,,
portal_system_check_report,system_check_num_success,integer,0,NO,,成功,,,V,,,
portal_system_check_report,system_check_num_warn,integer,0,NO,,警告,,,V,,,
portal_system_check_report,system_check_num_fail,integer,0,NO,,錯誤,,,V,,,
portal_system_check_report,note,character varing(200),,YES,,備註,,,,V,,
portal_system_check_report,is_delete,character varing(1),,YES,,刪除flag,,V,,,,
portal_system_check_report,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_system_check_report,create_date,timestamp without time zone,,YES,,建立時間,,,,,,
portal_system_check_report,create_ip,character varing(50),,YES,,新增IP,,,,,,
系統檢測報告明細資料表 portal_system_check_report_detail,,,,,,,註解,查詢欄位,列表,可編輯,,
資料表,欄位,格式,預設,,P/I,說明,,查詢欄位,列表,可編輯,,
portal_system_check_report_detail,system_check_report_detail_id,integer,,NO,p,流水號 (max+1),,,V,,,
portal_system_check_report_detail,system_check_report_id,integer,,NO,F,system_check_report_id,,V,V,,,
portal_system_check_report_detail,system_check_id,integer,,NO,F,system_check_id,,V,V,,,
portal_system_check_report_detail,system_check_status,integer,0,NO,,"5:success
7:warn
9:fail",,V,V,,,
portal_system_check_report_detail,system_check_note,text,,YES,,說明,,,,,,
portal_system_check_report_detail,system_execution_time,integer,0,NO,,api執行時間 ms,,,V,,,
portal_system_check_report,note,character varing(200),,YES,,備註,,,,V,,
portal_system_check_report_detail,is_delete,character varing(1),,YES,,刪除flag,,V,,,,
portal_system_check_report_detail,create_user,character varing(100),,YES,,新增人員,,,,,,
portal_system_check_report_detail,create_date,timestamp without time zone,,YES,,建立時間,,V,,,,
portal_system_check_report_detail,create_ip,character varing(50),,YES,,新增IP,,,,,,
